price	year	manufacturer	condition	cylinders	odometer	transmission	state	fuel	size
6399	2008	ford	good	6 cylinders	161000	automatic	il	gas	mid-size
23990	2007	chevrolet	good	8 cylinders	32853	automatic	ks	gas	full-size
17990	2013	toyota	excellent	4 cylinders	100163	automatic	fl	gas	full-size
12800	2010	gmc	excellent	8 cylinders	170000	automatic	pa	gas	full-size
5500	2009	mazda	good	4 cylinders	95810	manual	wa	gas	compact
4900	2006	ford	excellent	4 cylinders	124830	automatic	ca	hybrid	mid-size
12000	2011	honda	excellent	4 cylinders	60400	automatic	ne	gas	mid-size
18995	2013	chevrolet	excellent	8 cylinders	160000	automatic	sc	gas	full-size
1	2016	jeep	excellent	6 cylinders	57722	other	fl	gas	compact
9995	2012	ford	excellent	6 cylinders	91535	automatic	fl	gas	mid-size
11795	2017	kia	like new	4 cylinders	63746	automatic	nj	gas	compact
3900	2010	mazda	good	4 cylinders	130000	automatic	ny	gas	mid-size
2500	1996	mercedes-benz	good	4 cylinders	237249	automatic	wa	gas	full-size
14450	2011	dodge	excellent	8 cylinders	166000	automatic	ak	gas	full-size
6200	2011	hyundai	excellent	4 cylinders	147000	automatic	ak	gas	compact
23388	2013	jeep	excellent	6 cylinders	136875	automatic	nc	gas	full-size
7800	2007	mercedes-benz	good	8 cylinders	179000	automatic	co	gas	full-size
32484	2017	ford	excellent	8 cylinders	60777	manual	in	gas	mid-size
24000	1954	chevrolet	excellent	6 cylinders	93500	automatic	oh	gas	full-size
9950	2004	lexus	excellent	6 cylinders	92000	automatic	oh	gas	mid-size
45981	2016	ford	excellent	8 cylinders	136612	automatic	ky	diesel	full-size
17997	2011	gmc	good	8 cylinders	150400	automatic	ma	gas	full-size
21988	2008	ford	good	8 cylinders	120000	automatic	fl	diesel	full-size
35500	2017	ford	like new	6 cylinders	72000	automatic	hi	gas	full-size
6995	2013	chevrolet	like new	4 cylinders	85424	manual	nj	gas	compact
2900	1999	honda	excellent	6 cylinders	225000	automatic	wa	gas	mid-size
5995	2013	kia	excellent	4 cylinders	111000	automatic	ny	gas	compact
4900	2003	mercedes-benz	excellent	6 cylinders	225015	automatic	fl	gas	full-size
6995	2008	audi	excellent	8 cylinders	133669	automatic	oh	gas	mid-size
16500	1949	ford	excellent	8 cylinders	27137	manual	or	gas	full-size
8200	2007	chevrolet	good	8 cylinders	241000	automatic	tx	gas	full-size
4200	1999	gmc	good	8 cylinders	229000	automatic	or	gas	full-size
4900	2009	ford	excellent	6 cylinders	130000	automatic	ri	gas	full-size
6995	2012	ford	like new	4 cylinders	110466	automatic	mi	gas	mid-size
6500	2005	jeep	excellent	6 cylinders	154000	automatic	il	gas	full-size
48900	2014	ram	like new	8 cylinders	192000	automatic	ga	diesel	full-size
11250	2012	ford	good	8 cylinders	155000	automatic	wi	gas	full-size
3000	2007	pontiac	good	4 cylinders	144000	automatic	or	gas	mid-size
7500	2007	nissan	like new	6 cylinders	70000	automatic	ca	gas	full-size
6800	2005	ram	good	8 cylinders	200	automatic	tx	gas	full-size
4000	2006	nissan	good	6 cylinders	206000	automatic	wi	gas	mid-size
19990	2006	mercedes-benz	excellent	8 cylinders	77031	automatic	fl	gas	full-size
599	1995	subaru	good	4 cylinders	219247	automatic	or	gas	mid-size
12800	2016	dodge	excellent	6 cylinders	57900	automatic	wi	gas	mid-size
4750	2004	lexus	good	6 cylinders	221800	automatic	ia	gas	mid-size
10995	2011	chevrolet	good	4 cylinders	144439	automatic	pa	gas	full-size
10500	2002	gmc	excellent	8 cylinders	107200	automatic	ar	gas	full-size
3500	2002	toyota	good	4 cylinders	160000	automatic	wa	gas	full-size
6500	2008	toyota	good	6 cylinders	188000	automatic	wa	gas	full-size
14000	2013	ford	excellent	6 cylinders	85960	automatic	fl	gas	mid-size
7988	2007	nissan	excellent	6 cylinders	115000	automatic	wi	gas	full-size
9999	2010	cadillac	excellent	6 cylinders	142240	automatic	co	gas	full-size
5000	2013	nissan	excellent	4 cylinders	99868	automatic	or	gas	mid-size
4500	2005	bmw	excellent	6 cylinders	170000	automatic	ca	gas	mid-size
6795	2016	ford	excellent	4 cylinders	95123	automatic	id	gas	full-size
12500	2015	nissan	excellent	4 cylinders	93700	automatic	wa	gas	full-size
6900	2011	chevrolet	good	4 cylinders	172000	automatic	mi	gas	mid-size
12995	2013	toyota	good	4 cylinders	95809	automatic	ny	gas	full-size
39500	2019	jeep	like new	6 cylinders	13900	automatic	nv	gas	full-size
9488	2016	hyundai	excellent	4 cylinders	97000	automatic	mn	gas	mid-size
16995	2017	nissan	good	4 cylinders	75852	automatic	nm	gas	full-size
7490	2007	honda	excellent	4 cylinders	49000	automatic	ia	gas	mid-size
17549	2014	ford	good	6 cylinders	61824	automatic	ky	gas	mid-size
8900	2009	lincoln	excellent	6 cylinders	138000	automatic	wi	gas	full-size
19950	2016	chevrolet	excellent	8 cylinders	109203	automatic	ca	gas	full-size
8995	2007	toyota	good	8 cylinders	241716	automatic	or	gas	full-size
12750	2011	honda	excellent	4 cylinders	67000	manual	oh	gas	compact
8900	2009	bmw	excellent	6 cylinders	129000	automatic	ny	gas	mid-size
6500	2008	gmc	good	5 cylinders	123200	automatic	ca	gas	mid-size
24995	2017	nissan	good	6 cylinders	56512	automatic	nj	gas	mid-size
16900	2003	ford	like new	8 cylinders	43000	automatic	fl	diesel	full-size
800	1999	honda	fair	6 cylinders	230000	manual	co	gas	compact
3400	2001	ford	good	8 cylinders	155000	automatic	ia	gas	full-size
2800	2003	honda	good	6 cylinders	291187	automatic	mt	gas	full-size
10995	2013	toyota	excellent	4 cylinders	72925	automatic	ks	hybrid	mid-size
13500	2011	bmw	excellent	6 cylinders	111143	automatic	co	gas	mid-size
12900	2009	mercedes-benz	excellent	8 cylinders	133412	automatic	ca	gas	full-size
8995	2013	nissan	excellent	4 cylinders	59428	automatic	va	gas	full-size
6200	2004	chrysler	good	6 cylinders	85000	automatic	tx	gas	compact
11000	1999	chevrolet	excellent	8 cylinders	95000	manual	sc	gas	full-size
10995	2015	chrysler	excellent	4 cylinders	97826	automatic	ca	gas	mid-size
31990	2015	chevrolet	good	8 cylinders	52086	automatic	ks	gas	full-size
4000	2004	bmw	excellent	6 cylinders	1	automatic	nc	gas	mid-size
6800	2007	dodge	good	8 cylinders	99600	automatic	pa	gas	full-size
25000	2011	bmw	excellent	6 cylinders	89000	manual	nh	gas	compact
11995	2012	honda	excellent	4 cylinders	118300	automatic	nv	gas	compact
4895	2005	lincoln	excellent	8 cylinders	150000	automatic	mi	gas	full-size
25988	2014	toyota	excellent	6 cylinders	86873	automatic	ca	hybrid	mid-size
17000	1986	chevrolet	excellent	8 cylinders	9000	automatic	sc	gas	full-size
2600	2009	nissan	good	4 cylinders	270000	automatic	ca	gas	mid-size
6500	2007	bmw	excellent	6 cylinders	169600	automatic	dc	gas	full-size
3200	2010	volkswagen	good	4 cylinders	140000	automatic	md	gas	mid-size
8480	2010	honda	excellent	4 cylinders	101100	automatic	sc	gas	compact
4000	2001	chevrolet	fair	8 cylinders	259143	automatic	ok	gas	mid-size
10995	2016	nissan	excellent	4 cylinders	90222	automatic	oh	gas	mid-size
3000	2018	nissan	like new	4 cylinders	19229	automatic	fl	gas	compact
8250	2013	volkswagen	excellent	4 cylinders	9000	automatic	fl	gas	full-size
5999	2006	acura	excellent	6 cylinders	158000	automatic	nj	gas	mid-size
7600	2008	jeep	excellent	6 cylinders	78910	automatic	ia	gas	full-size
15500	2015	honda	like new	4 cylinders	68500	automatic	ny	gas	full-size
98900	2001	ferrari	good	8 cylinders	20187	automatic	al	gas	mid-size
12995	2008	gmc	excellent	8 cylinders	155500	automatic	wi	gas	full-size
27887	2012	ford	excellent	8 cylinders	132000	automatic	mi	diesel	full-size
14500	2012	acura	excellent	6 cylinders	118000	automatic	ny	gas	full-size
35000	1951	ford	excellent	8 cylinders	3515	manual	wa	gas	full-size
15000	2003	ford	good	8 cylinders	110000	manual	fl	diesel	full-size
16995	2003	ram	excellent	8 cylinders	265000	manual	mo	diesel	full-size
15991	2007	cadillac	excellent	8 cylinders	103000	automatic	fl	gas	full-size
19973	2014	ram	excellent	8 cylinders	157545	automatic	nj	gas	full-size
4495	1994	acura	excellent	6 cylinders	144267	automatic	ky	gas	full-size
13995	2013	ford	good	6 cylinders	131785	automatic	mi	gas	mid-size
1000	2018	kia	like new	4 cylinders	115000	automatic	oh	gas	mid-size
199	2015	toyota	excellent	4 cylinders	64780	automatic	in	gas	mid-size
4700	2004	subaru	excellent	4 cylinders	166000	automatic	ca	gas	full-size
3500	2010	hyundai	good	4 cylinders	186550	manual	va	gas	full-size
16900	2013	ford	good	8 cylinders	242221	automatic	ks	diesel	full-size
14800	2011	toyota	good	8 cylinders	194123	automatic	ar	gas	full-size
11000	2016	honda	fair	4 cylinders	50000	automatic	ca	gas	compact
2250	2004	honda	good	4 cylinders	160000	automatic	wa	gas	mid-size
21795	2014	gmc	good	8 cylinders	125951	automatic	vt	gas	full-size
2900	2006	ford	good	4 cylinders	118000	automatic	oh	gas	full-size
3800	2003	chevrolet	good	8 cylinders	200000	automatic	mn	gas	full-size
4800	2013	chevrolet	excellent	4 cylinders	160000	automatic	wa	gas	compact
6000	2004	gmc	good	8 cylinders	178342	automatic	nj	gas	full-size
16500	1988	toyota	good	4 cylinders	75865	manual	ar	gas	mid-size
9500	2004	nissan	good	8 cylinders	100571	automatic	ca	gas	full-size
4799	2008	toyota	good	4 cylinders	202000	automatic	me	hybrid	sub-compact
21900	2017	honda	like new	6 cylinders	53406	automatic	mn	gas	full-size
17999	2012	porsche	excellent	6 cylinders	126523	automatic	ca	gas	full-size
3500	2005	saturn	excellent	6 cylinders	196868	automatic	ok	gas	mid-size
10000	2004	subaru	excellent	4 cylinders	169000	automatic	il	gas	compact
2600	2004	honda	good	4 cylinders	186000	automatic	ny	gas	compact
5000	2001	chevrolet	good	8 cylinders	250000	automatic	ct	gas	full-size
4995	2005	toyota	good	4 cylinders	124734	automatic	tx	gas	mid-size
35990	2014	ford	good	10 cylinders	42213	automatic	nc	gas	full-size
5999	2010	chevrolet	excellent	4 cylinders	129594	automatic	ks	gas	mid-size
8790	2012	toyota	excellent	4 cylinders	93500	manual	pa	gas	compact
15000	2011	chevrolet	excellent	8 cylinders	199000	automatic	nd	gas	full-size
16500	2011	bmw	excellent	6 cylinders	85000	automatic	nm	gas	full-size
5995	2006	jeep	excellent	6 cylinders	144270	automatic	il	gas	compact
8295	2009	honda	excellent	4 cylinders	104000	automatic	in	gas	compact
4500	2008	mazda	excellent	4 cylinders	140486	automatic	pa	gas	mid-size
12995	2015	ford	excellent	4 cylinders	91000	automatic	co	gas	compact
47900	2017	ford	excellent	8 cylinders	21337	automatic	ny	gas	full-size
4500	2007	toyota	excellent	4 cylinders	156000	automatic	ct	gas	compact
1000	2014	toyota	like new	4 cylinders	124000	automatic	oh	hybrid	full-size
22487	2017	ford	good	6 cylinders	84114	automatic	wi	gas	mid-size
17500	2012	chevrolet	good	8 cylinders	159546	automatic	az	gas	full-size
52990	2014	ford	good	8 cylinders	15886	automatic	ny	diesel	full-size
13999	2013	chrysler	excellent	6 cylinders	69066	automatic	ri	gas	full-size
5250	2011	kia	excellent	4 cylinders	104523	manual	mi	gas	compact
7995	2013	ford	good	4 cylinders	54359	automatic	ia	gas	mid-size
175	2010	mazda	excellent	4 cylinders	146114	automatic	id	gas	full-size
8999	2004	infiniti	good	6 cylinders	104000	automatic	tx	gas	mid-size
5995	2009	mini	good	4 cylinders	127502	automatic	nj	gas	compact
16999	2017	kia	excellent	4 cylinders	71910	automatic	fl	gas	full-size
9900	2013	subaru	excellent	4 cylinders	122000	automatic	nh	gas	mid-size
2550	2004	hyundai	excellent	4 cylinders	76000	other	nj	gas	compact
11900	2013	bmw	good	4 cylinders	83500	automatic	tn	gas	mid-size
2800	2011	ford	good	4 cylinders	227000	automatic	dc	hybrid	mid-size
12500	2014	honda	excellent	4 cylinders	58000	automatic	md	gas	compact
5500	2008	saturn	good	6 cylinders	142000	automatic	ca	gas	full-size
15500	2001	ram	good	6 cylinders	186070	other	id	diesel	full-size
44900	2019	ford	excellent	4 cylinders	8500	automatic	mt	gas	mid-size
8990	2012	honda	excellent	4 cylinders	115000	automatic	va	gas	full-size
26500	2017	chevrolet	good	6 cylinders	125340	automatic	pa	gas	full-size
13000	2016	ford	excellent	4 cylinders	45000	manual	ca	gas	compact
15995	2015	chevrolet	good	4 cylinders	136694	automatic	nv	gas	full-size
3750	2009	kia	fair	6 cylinders	114000	automatic	il	gas	full-size
2795	2001	ford	good	6 cylinders	186775	automatic	fl	gas	full-size
14995	2004	nissan	like new	6 cylinders	62929	automatic	fl	gas	mid-size
6995	2011	acura	excellent	4 cylinders	187127	automatic	nj	gas	compact
47100	2015	bmw	like new	8 cylinders	47600	automatic	wi	gas	full-size
9500	2007	mitsubishi	excellent	6 cylinders	97500	automatic	wa	gas	mid-size
100	2011	jeep	excellent	6 cylinders	100000	automatic	oh	gas	full-size
14895	2013	bmw	excellent	4 cylinders	67456	automatic	in	gas	compact
3800	2008	cadillac	like new	8 cylinders	86000	automatic	va	gas	full-size
3500	2008	ford	fair	4 cylinders	183000	automatic	oh	gas	mid-size
13500	2017	chevrolet	good	8 cylinders	44200	manual	in	other	full-size
8335	2004	ford	excellent	6 cylinders	88396	manual	fl	gas	full-size
2600	2003	honda	excellent	4 cylinders	152000	automatic	me	hybrid	mid-size
12500	2008	chevrolet	excellent	8 cylinders	201674	automatic	ca	gas	full-size
9500	2002	ford	good	8 cylinders	69352	manual	ma	gas	compact
45000	2004	porsche	excellent	6 cylinders	76500	manual	ca	gas	mid-size
11250	2003	chevrolet	good	8 cylinders	158263	automatic	id	gas	full-size
3000	2006	ford	good	4 cylinders	177600	manual	ny	gas	mid-size
8500	1994	ford	good	8 cylinders	83300	manual	fl	gas	mid-size
7900	2015	kia	like new	4 cylinders	77000	automatic	ct	gas	full-size
8500	2013	honda	excellent	4 cylinders	110000	automatic	ny	gas	compact
1950	2004	volkswagen	good	other	187000	automatic	tx	gas	compact
8995	2014	toyota	excellent	4 cylinders	103540	automatic	sc	hybrid	compact
2995	2004	toyota	excellent	4 cylinders	222316	manual	or	gas	mid-size
16500	1930	ford	good	4 cylinders	100	manual	nc	gas	full-size
6995	2013	dodge	excellent	6 cylinders	138698	automatic	sc	gas	mid-size
10400	2014	gmc	good	6 cylinders	161300	automatic	oh	gas	full-size
4300	2007	honda	good	4 cylinders	170177	automatic	md	gas	compact
5900	2000	ford	good	8 cylinders	59212	automatic	mo	other	full-size
22900	2016	jeep	excellent	6 cylinders	72000	automatic	ks	gas	full-size
6495	2004	lexus	excellent	6 cylinders	151601	automatic	sc	gas	mid-size
9900	2014	ford	excellent	4 cylinders	68000	automatic	ny	gas	full-size
14995	2014	chevrolet	excellent	4 cylinders	44980	automatic	pa	gas	mid-size
9995	2014	jeep	excellent	4 cylinders	111600	automatic	oh	gas	compact
15000	1995	chevrolet	excellent	8 cylinders	88000	automatic	ga	gas	compact
17999	2020	kia	like new	4 cylinders	8908	automatic	ak	gas	mid-size
2100	2006	ford	fair	8 cylinders	93085	automatic	tx	gas	full-size
2800	2003	ford	good	8 cylinders	217000	automatic	ne	gas	full-size
8500	2003	chevrolet	excellent	5 cylinders	112000	automatic	id	gas	full-size
2500	1994	chevrolet	good	8 cylinders	390000	automatic	va	gas	full-size
13900	2008	ford	excellent	8 cylinders	139851	automatic	ca	gas	full-size
5200	2004	acura	good	6 cylinders	152702	automatic	ca	gas	full-size
25000	2004	chevrolet	like new	8 cylinders	153000	automatic	tx	diesel	full-size
6899	2012	ford	excellent	4 cylinders	70978	automatic	nc	gas	compact
6799	2008	honda	excellent	4 cylinders	116000	automatic	dc	gas	full-size
10300	1948	ford	good	8 cylinders	1	automatic	mi	gas	full-size
4000	2001	gmc	good	8 cylinders	283000	automatic	wa	gas	full-size
20000	1995	chevrolet	excellent	8 cylinders	95000	manual	wi	gas	full-size
16299	2017	hyundai	excellent	4 cylinders	26380	automatic	wa	gas	compact
3000	2012	ford	excellent	4 cylinders	218747	automatic	mi	gas	compact
12999	2007	rover	like new	8 cylinders	108827	automatic	az	gas	full-size
14590	2016	ford	like new	4 cylinders	125929	automatic	fl	gas	full-size
11500	2014	acura	excellent	6 cylinders	92000	automatic	md	gas	mid-size
2500	1997	nissan	good	6 cylinders	179955	automatic	co	gas	mid-size
5450	2002	audi	excellent	6 cylinders	77000	automatic	sc	gas	mid-size
10500	2005	chevrolet	like new	4 cylinders	53000	manual	in	gas	compact
1700	1995	toyota	fair	4 cylinders	210000	automatic	ca	gas	mid-size
11988	2017	kia	like new	4 cylinders	49304	automatic	ca	gas	sub-compact
19900	2018	toyota	like new	4 cylinders	7800	automatic	in	gas	mid-size
12990	2011	jeep	good	6 cylinders	168350	automatic	wi	gas	full-size
14500	2008	bmw	excellent	8 cylinders	146200	automatic	ca	gas	mid-size
2100	2002	toyota	good	6 cylinders	190543	automatic	nv	gas	full-size
7900	2013	volkswagen	good	5 cylinders	107848	automatic	ok	gas	mid-size
14000	2005	chevrolet	excellent	8 cylinders	202453	automatic	tx	gas	full-size
4900	2010	mazda	excellent	4 cylinders	173000	automatic	ar	gas	full-size
25000	1936	dodge	excellent	8 cylinders	26000	automatic	ny	gas	full-size
2000	2001	chevrolet	fair	8 cylinders	271000	automatic	mi	gas	full-size
1	2019	dodge	excellent	10 cylinders	19734	other	fl	gas	compact
24990	2018	mazda	good	4 cylinders	82613	automatic	tn	gas	full-size
8000	2014	nissan	good	4 cylinders	82000	automatic	ca	gas	compact
12900	2008	toyota	good	8 cylinders	201143	automatic	ia	gas	full-size
13995	2012	buick	excellent	6 cylinders	65530	automatic	tx	gas	mid-size
8000	2007	ford	excellent	8 cylinders	232000	automatic	tx	gas	full-size
41500	2013	porsche	good	6 cylinders	19078	automatic	ny	gas	sub-compact
6982	2010	acura	good	4 cylinders	159720	automatic	dc	gas	mid-size
9000	2013	ford	excellent	4 cylinders	149268	automatic	ca	gas	mid-size
18995	2015	bmw	excellent	4 cylinders	70848	automatic	ca	gas	mid-size
3995	2005	bmw	good	6 cylinders	182281	automatic	co	gas	compact
13495	2010	ford	excellent	8 cylinders	163000	automatic	mi	gas	full-size
10900	2006	gmc	good	8 cylinders	106100	automatic	mi	gas	full-size
2000	1999	honda	excellent	6 cylinders	100000	automatic	pa	gas	full-size
7900	2007	toyota	excellent	4 cylinders	167000	automatic	tn	gas	mid-size
15900	2005	chevrolet	excellent	8 cylinders	127000	automatic	mo	gas	full-size
10990	2014	ford	excellent	4 cylinders	130066	automatic	nd	gas	full-size
7900	2010	hyundai	excellent	4 cylinders	89236	automatic	mi	gas	mid-size
33995	2018	toyota	excellent	8 cylinders	122390	automatic	mi	gas	full-size
7900	1995	jeep	good	4 cylinders	58000	manual	wi	gas	compact
7995	2012	subaru	excellent	4 cylinders	215000	automatic	ma	gas	mid-size
5895	2004	lexus	excellent	6 cylinders	130700	automatic	ca	gas	full-size
3500	2001	ford	good	6 cylinders	109000	automatic	il	gas	full-size
34900	2012	ram	excellent	6 cylinders	85622	automatic	va	diesel	full-size
68988	2019	chevrolet	like new	8 cylinders	40000	automatic	ok	diesel	full-size
13295	2013	ford	excellent	8 cylinders	141955	automatic	id	gas	full-size
6000	2011	mitsubishi	excellent	4 cylinders	111000	automatic	ca	gas	compact
6495	2011	ford	good	6 cylinders	128000	automatic	ma	gas	full-size
11500	2011	hyundai	excellent	4 cylinders	83433	automatic	ga	gas	compact
3995	2008	ford	good	6 cylinders	189000	automatic	ny	gas	full-size
5299	2006	gmc	good	8 cylinders	261000	automatic	ks	gas	full-size
20990	2007	gmc	like new	8 cylinders	124000	automatic	sc	gas	full-size
4900	2008	toyota	good	4 cylinders	134644	automatic	nc	gas	sub-compact
15999	2015	chevrolet	good	4 cylinders	54484	automatic	ak	gas	mid-size
