birdwatcher_id,age,favorite_bird,lens_size,repeat_experience,date
4883,69,wodopecker,7,1,2023-09-15
4884,73,hummingbird,10,1,2023-09-04
4885,32,wodopecker,10,0,2023-08-22
4886,35,sparrow,10,1,2023-10-09
4887,95,woodpecker,7,0,2023-02-12
4888,65,sparrow,8,0,2023-02-12
4889,83,wodopecker,10,1,2023-03-13
4890,30,hummingbird,8,0,2023-04-18
4891,65,hummingbird,8,1,2023-05-24
4892,95,woodpecker,7,0,2023-01-20
4893,100,woodpecker,10,0,2023-02-03
4894,19,sparrow,7,1,2023-03-05
4895,37,sparrow,8,0,2023-06-06
4896,85,sparrow,7,0,2023-09-27
4897,68,hummingbird,10,1,2023-12-18
4898,52,hummingbird,10,0,2023-04-16
4899,94,woodpecker,8,1,2023-11-12
4900,94,wodopecker,7,1,2023-01-11
4901,60,hummingbird,7,1,2023-07-26
4902,49,sparrow,7,1,2023-07-04
4903,98,sparrow,7,0,2023-09-25
4904,85,hummingbird,10,1,2023-07-07
4905,25,sparrow,7,1,2023-03-07
4906,31,hummingbird,10,0,2023-10-21
4907,23,hummingbird,7,0,2023-08-25
4908,74,sparrow,7,1,2023-10-24
4909,61,woodpecker,10,1,2023-12-03
4910,23,woodpecker,8,0,2023-12-08
4911,98,sparrow,7,0,2023-11-25
4912,74,woodpecker,7,1,2023-08-18
4913,71,hummingbird,10,1,2023-08-13
4914,48,woodpecker,7,1,2023-06-21
4915,97,woodpecker,10,0,2023-06-07
4916,89,woodpecker,10,1,2023-01-02
4917,70,sparrow,7,1,2023-08-07
4918,85,sparrow,10,0,2023-01-19
4919,65,sparrow,8,0,2023-06-01
4920,83,hummingbird,7,0,2023-11-12
4921,98,woodpecker,10,0,2023-11-11
4922,46,woodpecker,10,0,2023-07-24
4923,53,sparrow,8,1,2023-01-11
4924,47,hummingbird,10,0,2023-08-03
4925,59,sparrow,7,1,2023-03-27
4926,57,hummingbird,8,0,2023-02-20
4927,21,hummingbird,8,0,2023-09-18
4928,100,wodopecker,10,0,2023-02-19
4929,58,woodpecker,7,0,2023-03-16
4930,50,woodpecker,10,0,2023-08-18
4931,54,sparrow,10,0,2023-09-24
4932,105,woodpecker,8,0,2023-06-04
4933,45,sparrow,7,1,2023-10-26
4934,78,woodpecker,10,1,2023-01-26
4935,59,hummingbird,8,1,2023-11-11
4936,20,woodpecker,7,0,2023-04-10
4937,54,hummingbird,8,0,2023-09-27
4938,78,woodpecker,8,1,2023-07-10
4939,76,woodpecker,8,1,2023-01-28
4940,55,sparrow,8,0,2023-02-02
4941,75,hummingbird,8,0,2023-05-22
4942,94,hummingbird,8,0,2023-03-23
4943,24,wodopecker,7,1,2023-05-27
4944,45,wodopecker,10,1,2023-07-05
4945,41,sparrow,10,1,2023-05-11
4946,101,sparrow,7,0,2023-07-03
4947,33,wodopecker,10,0,2023-09-12
4948,23,sparrow,8,1,2023-02-16
4949,95,sparrow,10,0,2023-05-24
4950,63,woodpecker,7,1,2023-05-14
4951,38,hummingbird,10,0,2023-01-01
4952,29,hummingbird,7,0,2023-05-11
4953,86,sparrow,8,0,2023-03-23
4954,60,woodpecker,7,0,2023-02-28
4955,36,woodpecker,7,0,2023-03-17
4956,81,sparrow,10,0,2023-10-20
4957,26,sparrow,7,0,2023-02-12
4958,89,sparrow,10,1,2023-02-04
4959,94,hummingbird,7,0,2023-05-25
4960,49,hummingbird,7,0,2023-06-11
4961,50,sparrow,10,0,2023-02-06
4962,95,woodpecker,8,0,2023-10-07
4963,50,hummingbird,8,1,2023-10-26
4964,25,sparrow,7,0,2023-02-08
4965,95,woodpecker,7,0,2023-01-09
4966,83,woodpecker,10,0,2023-05-27
4967,58,hummingbird,8,1,2023-09-25
4968,79,sparrow,8,0,2023-09-28
4969,44,sparrow,8,1,2023-02-26
4970,103,sparrow,7,1,2023-12-18
4971,45,sparrow,7,1,2023-10-28
4972,31,huminggbird,8,0,2023-12-18
4973,19,hummingbird,7,0,2023-05-18
4974,73,woodpecker,8,1,2023-11-10
4975,90,hummingbird,7,0,2023-02-13
4976,78,hummingbird,8,0,2023-01-10
4977,97,hummingbird,8,0,2023-07-03
4978,72,woodpecker,8,1,2023-11-11
4979,95,hummingbird,7,1,2023-05-24
4980,58,woodpecker,7,1,2023-01-05
4981,89,woodpecker,10,0,2023-02-04
4982,19,woodpecker,10,0,2023-10-01
4983,73,woodpecker,7,1,2023-02-16
4984,66,sparrow,10,1,2023-01-16
4985,77,spaarow,7,0,2023-06-13
4986,93,woodpecker,10,1,2023-09-04
4987,100,hummingbird,7,1,2023-05-06
4988,44,hummingbird,10,1,2023-10-18
4989,57,woodpecker,7,0,2023-04-03
4990,35,sparrow,8,1,2023-06-06
4991,55,sparrow,10,1,2023-03-21
4992,89,hummingbird,8,1,2023-10-23
4993,36,hummingbird,7,1,2023-02-21
4994,27,huminggbird,7,1,2023-01-16
4995,68,woodpecker,8,1,2023-04-24
4996,78,woodpecker,8,0,2023-12-05
4997,29,sparrow,10,1,2023-03-24
4998,82,woodpecker,10,1,2023-11-17
4999,91,woodpecker,8,0,2023-04-14
5000,79,hummingbird,7,0,2023-01-22
5001,32,sparrow,10,0,2023-09-09
5002,79,huminggbird,8,1,2023-10-26
5003,64,sparrow,8,0,2023-12-25
5004,67,sparrow,10,1,2023-04-16
5005,44,woodpecker,8,0,2023-09-08
5006,45,hummingbird,7,1,2023-01-14
5007,37,woodpecker,10,0,2023-04-20
5008,63,wodopecker,7,0,2023-11-13
5009,82,spaarow,7,0,2023-04-27
5010,78,spaarow,8,0,2023-09-10
5011,28,sparrow,10,0,2023-06-05
5012,27,sparrow,7,0,2023-07-19
5013,45,woodpecker,7,1,2023-07-19
5014,36,spaarow,10,1,2023-05-09
5015,19,huminggbird,7,1,2023-04-20
5016,20,sparrow,10,0,2023-02-23
5017,53,woodpecker,10,0,2023-07-09
5018,72,sparrow,8,1,2023-11-20
5019,85,hummingbird,10,1,2023-08-01
5020,51,woodpecker,7,0,2023-02-13
5021,99,sparrow,10,0,2023-10-07
5022,69,woodpecker,10,0,2023-12-09
5023,79,woodpecker,8,0,2023-12-05
5024,44,woodpecker,8,1,2023-10-06
5025,30,woodpecker,7,0,2023-11-19
5026,103,hummingbird,10,1,2023-02-22
5027,39,hummingbird,8,1,2023-04-05
5028,89,spaarow,10,1,2023-12-02
5029,72,hummingbird,8,0,2023-04-08
5030,52,sparrow,10,1,2023-12-02
5031,45,sparrow,7,0,2023-12-03
5032,22,woodpecker,10,1,2023-11-13
5033,72,sparrow,10,1,2023-03-07
5034,52,woodpecker,8,1,2023-05-04
5035,48,sparrow,10,0,2023-10-01
5036,48,woodpecker,8,1,2023-11-07
5037,57,sparrow,7,1,2023-12-04
5038,98,woodpecker,10,1,2023-12-01
5039,37,sparrow,8,1,2023-07-04
5040,26,sparrow,8,0,2023-06-07
5041,74,sparrow,10,1,2023-08-05
5042,18,sparrow,7,1,2023-03-24
5043,91,sparrow,7,1,2023-11-26
5044,101,woodpecker,7,1,2023-02-28
5045,83,sparrow,7,0,2023-06-11
5046,100,wodopecker,7,1,2023-07-13
5047,24,sparrow,8,0,2023-11-17
5048,33,sparrow,8,0,2023-11-09
5049,104,sparrow,7,1,2023-08-22
5050,25,woodpecker,10,0,2023-04-28
5051,18,sparrow,10,1,2023-11-05
5052,74,sparrow,7,0,2023-04-13
5053,104,huminggbird,7,1,2023-06-07
5054,41,sparrow,8,1,2023-11-28
5055,33,huminggbird,7,0,2023-11-08
5056,90,hummingbird,7,1,2023-08-16
5057,73,hummingbird,8,0,2023-05-14
5058,66,woodpecker,7,0,2023-01-09
5059,68,huminggbird,7,0,2023-01-14
5060,80,hummingbird,8,1,2023-08-06
5061,95,hummingbird,10,0,2023-01-26
5062,97,sparrow,7,0,2023-01-24
5063,63,woodpecker,7,0,2023-08-17
5064,100,spaarow,8,0,2023-05-07
5065,26,spaarow,10,1,2023-07-04
5066,30,woodpecker,8,1,2023-05-05
5067,73,sparrow,10,1,2023-05-09
5068,55,sparrow,7,0,2023-03-14
5069,32,woodpecker,7,0,2023-01-16
5070,96,woodpecker,10,0,2023-09-03
5071,35,huminggbird,7,1,2023-10-15
5072,40,sparrow,8,1,2023-06-10
5073,23,huminggbird,10,0,2023-11-08
5074,23,woodpecker,10,0,2023-08-07
5075,63,hummingbird,10,1,2023-12-28
5076,55,sparrow,7,0,2023-05-27
5077,37,woodpecker,8,1,2023-08-13
5078,83,huminggbird,10,0,2023-05-06
5079,83,hummingbird,10,0,2023-08-08
5080,58,hummingbird,10,1,2023-08-05
5081,60,hummingbird,7,1,2023-01-25
5082,31,sparrow,8,0,2023-04-21
5083,90,hummingbird,10,1,2023-08-13
5084,26,woodpecker,10,1,2023-04-18
5085,18,hummingbird,10,0,2023-09-21
5086,73,hummingbird,8,1,2023-03-04
5087,68,woodpecker,10,0,2023-05-24
5088,38,hummingbird,8,0,2023-06-17
5089,94,hummingbird,8,1,2023-05-23
5090,56,sparrow,8,1,2023-02-09
5091,39,woodpecker,7,0,2023-11-17
5092,21,sparrow,7,1,2023-05-24
5093,87,woodpecker,10,1,2023-07-01
5094,63,wodopecker,10,0,2023-02-19
5095,43,spaarow,8,0,2023-02-08
5096,22,hummingbird,8,0,2023-05-09
5097,36,hummingbird,10,1,2023-04-25
5098,90,woodpecker,10,1,2023-11-18
5099,62,huminggbird,7,0,2023-10-19
5100,34,hummingbird,7,1,2023-09-06
5101,63,hummingbird,7,1,2023-11-16
5102,33,sparrow,8,1,2023-09-01
5103,65,hummingbird,10,0,2023-03-01
5104,57,hummingbird,10,0,2023-06-25
5105,100,hummingbird,7,1,2023-12-25
5106,101,hummingbird,10,0,2023-09-14
5107,47,hummingbird,8,1,2023-10-11
5108,61,hummingbird,7,1,2023-01-16
5109,48,sparrow,8,1,2023-04-06
5110,71,sparrow,7,1,2023-02-24
5111,74,hummingbird,8,0,2023-05-24
5112,36,sparrow,7,1,2023-07-09
5113,31,woodpecker,10,1,2023-12-26
5114,93,hummingbird,8,1,2023-05-19
5115,24,hummingbird,8,0,2023-04-21
5116,57,hummingbird,8,1,2023-07-22
5117,70,hummingbird,7,1,2023-10-19
5118,57,woodpecker,8,1,2023-10-12
5119,67,hummingbird,7,1,2023-02-13
5120,67,hummingbird,10,0,2023-08-20
5121,52,woodpecker,10,0,2023-04-08
5122,29,hummingbird,10,0,2023-06-02
5123,69,sparrow,8,0,2023-06-12
5124,33,sparrow,7,0,2023-08-25
5125,50,sparrow,8,1,2023-04-18
5126,63,hummingbird,10,0,2023-06-16
5127,73,sparrow,10,0,2023-04-14
5128,95,woodpecker,10,1,2023-09-01
5129,49,sparrow,10,0,2023-12-03
5130,36,huminggbird,7,0,2023-02-19
5131,48,sparrow,10,0,2023-03-08
5132,91,woodpecker,8,0,2023-07-28
5133,79,sparrow,10,0,2023-01-07
5134,43,woodpecker,10,1,2023-08-14
5135,31,sparrow,10,0,2023-09-24
5136,83,woodpecker,10,0,2023-02-04
5137,55,hummingbird,7,0,2023-11-18
5138,65,sparrow,8,0,2023-08-23
5139,45,woodpecker,7,1,2023-03-08
5140,36,sparrow,10,0,2023-12-07
5141,71,woodpecker,7,1,2023-04-12
5142,19,woodpecker,8,0,2023-02-02
5143,97,hummingbird,10,0,2023-05-01
5144,99,hummingbird,7,0,2023-10-14
5145,32,woodpecker,7,0,2023-02-09
5146,101,sparrow,8,1,2023-11-19
5147,50,huminggbird,10,0,2023-08-07
5148,59,sparrow,10,0,2023-02-11
5149,91,hummingbird,7,1,2023-04-20
5150,94,hummingbird,7,1,2023-02-03
5151,53,hummingbird,10,1,2023-05-26
5152,104,woodpecker,10,0,2023-10-18
5153,81,hummingbird,10,1,2023-12-21
5154,83,woodpecker,7,1,2023-04-02
5155,54,woodpecker,7,0,2023-08-23
5156,79,sparrow,7,1,2023-05-18
5157,99,hummingbird,10,1,2023-03-22
5158,20,spaarow,8,0,2023-12-24
5159,88,wodopecker,7,1,2023-01-27
5160,49,woodpecker,7,1,2023-08-27
5161,25,hummingbird,10,0,2023-04-26
5162,74,wodopecker,8,1,2023-07-11
5163,48,woodpecker,10,1,2023-02-03
5164,26,woodpecker,10,0,2023-09-19
5165,79,woodpecker,8,0,2023-04-19
5166,25,woodpecker,10,0,2023-05-01
5167,60,sparrow,7,1,2023-07-23
5168,64,hummingbird,8,0,2023-06-12
5169,34,hummingbird,10,0,2023-08-18
5170,90,huminggbird,7,1,2023-12-06
5171,23,sparrow,10,1,2023-01-24
5172,37,woodpecker,10,1,2023-02-21
5173,40,woodpecker,8,1,2023-10-01
5174,52,hummingbird,10,1,2023-11-09
5175,79,hummingbird,10,0,2023-04-06
5176,32,sparrow,7,0,2023-03-08
5177,43,wodopecker,7,0,2023-12-02
5178,78,hummingbird,7,1,2023-12-06
5179,100,woodpecker,10,1,2023-04-27
5180,82,spaarow,8,0,2023-04-07
5181,18,sparrow,7,1,2023-03-10
5182,45,sparrow,7,0,2023-08-02
5183,43,wodopecker,10,1,2023-11-15
5184,28,woodpecker,8,1,2023-04-20
5185,82,woodpecker,8,1,2023-03-02
5186,38,hummingbird,10,0,2023-02-24
5187,36,sparrow,10,0,2023-12-07
5188,37,hummingbird,7,1,2023-06-21
5189,104,woodpecker,8,1,2023-05-27
5190,64,spaarow,10,0,2023-11-14
5191,65,hummingbird,7,0,2023-03-23
5192,18,sparrow,10,0,2023-02-27
5193,81,woodpecker,8,0,2023-03-16
5194,96,hummingbird,7,0,2023-07-01
5195,99,hummingbird,8,1,2023-03-12
5196,77,hummingbird,10,0,2023-01-18
5197,69,hummingbird,10,0,2023-03-22
5198,44,hummingbird,7,0,2023-07-04
5199,102,woodpecker,7,1,2023-02-25
5200,95,hummingbird,7,0,2023-03-07
5201,56,sparrow,8,0,2023-02-05
5202,20,spaarow,7,1,2023-07-04
5203,49,woodpecker,8,1,2023-07-08
5204,33,sparrow,10,0,2023-12-27
5205,54,woodpecker,8,0,2023-03-09
5206,62,woodpecker,8,1,2023-12-17
5207,25,woodpecker,10,0,2023-12-18
5208,57,hummingbird,10,0,2023-11-17
5209,56,woodpecker,8,0,2023-10-19
5210,31,hummingbird,8,0,2023-06-15
5211,28,hummingbird,8,0,2023-03-27
5212,29,woodpecker,8,0,2023-10-18
5213,87,sparrow,8,0,2023-11-19
5214,26,woodpecker,8,0,2023-04-15
5215,103,hummingbird,10,1,2023-07-06
5216,43,wodopecker,8,0,2023-10-27
5217,93,spaarow,8,1,2023-08-09
5218,35,woodpecker,8,0,2023-06-09
5219,99,woodpecker,7,0,2023-10-07
5220,42,sparrow,8,1,2023-12-26
5221,102,woodpecker,10,0,2023-01-07
5222,33,wodopecker,10,0,2023-07-10
5223,36,sparrow,10,1,2023-07-25
5224,64,woodpecker,8,1,2023-09-15
5225,86,hummingbird,8,1,2023-02-28
5226,20,hummingbird,7,0,2023-10-04
5227,39,sparrow,10,0,2023-12-05
5228,37,woodpecker,10,1,2023-01-08
5229,43,hummingbird,8,1,2023-12-23
5230,31,sparrow,10,0,2023-09-28
5231,23,sparrow,10,0,2023-02-18
5232,65,spaarow,8,0,2023-08-13
5233,40,sparrow,10,1,2023-11-19
5234,43,wodopecker,7,0,2023-12-24
5235,41,woodpecker,10,1,2023-03-02
5236,73,hummingbird,7,1,2023-09-06
5237,55,woodpecker,8,0,2023-09-08
5238,65,sparrow,8,1,2023-03-08
5239,43,sparrow,8,0,2023-01-17
5240,94,woodpecker,8,1,2023-10-18
5241,27,sparrow,8,0,2023-02-08
5242,86,hummingbird,8,0,2023-09-18
5243,44,wodopecker,8,0,2023-02-11
5244,51,hummingbird,8,0,2023-09-18
5245,54,woodpecker,8,0,2023-02-09
5246,41,woodpecker,7,0,2023-05-11
5247,85,woodpecker,10,0,2023-09-05
5248,103,hummingbird,8,0,2023-03-02
5249,74,woodpecker,8,1,2023-07-16
5250,89,sparrow,7,0,2023-04-05
5251,22,hummingbird,7,1,2023-04-23
5252,21,woodpecker,10,1,2023-11-03
5253,18,hummingbird,10,1,2023-09-05
5254,83,wodopecker,7,0,2023-10-15
5255,89,woodpecker,10,1,2023-02-14
5256,39,woodpecker,7,0,2023-12-21
5257,103,woodpecker,7,1,2023-09-03
5258,54,woodpecker,8,1,2023-12-25
5259,96,woodpecker,7,1,2023-06-15
5260,53,hummingbird,8,0,2023-03-22
5261,62,woodpecker,10,0,2023-05-28
5262,104,sparrow,10,1,2023-06-01
5263,94,woodpecker,7,0,2023-01-25
5264,63,woodpecker,7,1,2023-01-25
5265,63,sparrow,8,0,2023-01-25
5266,25,sparrow,10,1,2023-11-23
5267,91,sparrow,7,1,2023-01-28
5268,30,hummingbird,8,1,2023-12-01
5269,79,sparrow,10,1,2023-02-11
5270,46,huminggbird,7,1,2023-03-25
5271,38,hummingbird,8,1,2023-12-26
5272,87,woodpecker,10,0,2023-11-19
5273,70,woodpecker,7,0,2023-02-03
5274,53,sparrow,7,0,2023-12-07
5275,103,hummingbird,8,1,2023-08-26
5276,18,woodpecker,10,0,2023-02-15
5277,75,sparrow,7,0,2023-09-21
5278,36,woodpecker,10,1,2023-06-02
5279,96,woodpecker,7,0,2023-11-24
5280,96,hummingbird,8,0,2023-10-01
5281,58,hummingbird,7,0,2023-12-05
5282,87,sparrow,7,0,2023-06-11
5283,39,hummingbird,7,1,2023-07-22
5284,94,sparrow,10,0,2023-02-26
5285,67,hummingbird,8,0,2023-09-21
5286,42,woodpecker,10,1,2023-05-25
5287,77,sparrow,7,0,2023-05-09
5288,42,sparrow,10,0,2023-03-03
5289,49,hummingbird,10,0,2023-09-27
5290,34,hummingbird,8,1,2023-03-20
5291,58,woodpecker,7,0,2023-11-19
5292,19,hummingbird,7,1,2023-09-16
5293,22,sparrow,7,0,2023-05-16
5294,95,spaarow,8,1,2023-09-25
5295,89,spaarow,10,1,2023-02-05
5296,22,woodpecker,8,0,2023-03-27
5297,80,hummingbird,8,0,2023-05-17
5298,67,woodpecker,7,1,2023-10-26
5299,33,sparrow,8,1,2023-01-11
5300,60,hummingbird,7,1,2023-07-16
5301,100,hummingbird,8,1,2023-01-17
5302,58,hummingbird,7,1,2023-07-15
5303,61,hummingbird,8,1,2023-01-02
5304,102,hummingbird,7,0,2023-10-02
5305,21,hummingbird,7,1,2023-01-22
5306,68,sparrow,7,1,2023-05-08
5307,33,sparrow,7,0,2023-07-12
5308,87,spaarow,7,0,2023-11-11
5309,104,hummingbird,10,1,2023-02-12
5310,24,woodpecker,10,1,2023-12-17
5311,56,spaarow,8,0,2023-05-17
5312,79,sparrow,7,0,2023-03-13
5313,55,woodpecker,10,0,2023-07-19
5314,105,sparrow,8,1,2023-02-08
5315,22,sparrow,7,1,2023-07-05
5316,24,woodpecker,10,0,2023-05-17
5317,73,spaarow,10,1,2023-04-11
5318,70,woodpecker,7,0,2023-06-22
5319,63,woodpecker,10,0,2023-01-12
5320,21,woodpecker,10,1,2023-05-27
5321,31,sparrow,10,0,2023-03-26
5322,49,sparrow,7,0,2023-10-13
5323,37,hummingbird,8,1,2023-12-02
5324,93,hummingbird,7,0,2023-09-23
5325,76,spaarow,8,1,2023-01-21
5326,21,woodpecker,8,0,2023-08-02
5327,76,woodpecker,8,1,2023-07-07
5328,21,sparrow,7,1,2023-04-14
5329,101,hummingbird,7,0,2023-10-28
5330,74,spaarow,7,1,2023-10-18
5331,82,woodpecker,10,0,2023-08-20
5332,101,woodpecker,7,0,2023-06-26
5333,92,hummingbird,8,0,2023-01-25
5334,56,hummingbird,8,0,2023-10-25
5335,29,sparrow,7,0,2023-11-28
5336,96,woodpecker,7,0,2023-09-06
5337,94,sparrow,10,1,2023-03-03
5338,47,sparrow,7,1,2023-01-09
5339,50,sparrow,7,0,2023-01-04
5340,57,sparrow,7,0,2023-07-09
5341,71,woodpecker,10,0,2023-09-04
5342,55,hummingbird,7,1,2023-09-17
5343,33,hummingbird,7,0,2023-12-01
5344,27,sparrow,7,1,2023-05-21
5345,65,hummingbird,8,0,2023-12-09
5346,91,woodpecker,10,1,2023-11-06
5347,73,sparrow,7,1,2023-09-16
5348,33,hummingbird,8,0,2023-08-08
5349,73,woodpecker,8,0,2023-09-07
5350,69,woodpecker,7,0,2023-07-23
5351,62,sparrow,8,0,2023-04-17
5352,102,woodpecker,7,1,2023-11-03
5353,40,hummingbird,7,1,2023-07-09
5354,32,woodpecker,10,1,2023-04-05
5355,97,huminggbird,10,0,2023-11-03
5356,42,sparrow,8,0,2023-03-23
5357,28,hummingbird,10,1,2023-07-20
5358,91,woodpecker,10,1,2023-11-10
5359,27,hummingbird,8,0,2023-12-06
5360,68,hummingbird,7,0,2023-09-19
5361,32,hummingbird,8,1,2023-11-22
5362,43,sparrow,7,0,2023-11-24
5363,29,woodpecker,7,0,2023-05-14
5364,75,hummingbird,7,0,2023-05-06
5365,87,hummingbird,8,0,2023-01-08
5366,22,woodpecker,7,0,2023-07-25
5367,37,huminggbird,8,1,2023-12-05
5368,75,sparrow,7,0,2023-06-24
5369,89,woodpecker,7,1,2023-12-28
5370,53,woodpecker,10,1,2023-09-14
5371,94,woodpecker,8,0,2023-04-04
5372,44,sparrow,10,1,2023-05-25
5373,85,hummingbird,8,0,2023-05-03
5374,52,sparrow,7,1,2023-08-28
5375,42,sparrow,8,0,2023-01-27
5376,59,woodpecker,8,1,2023-07-10
5377,22,woodpecker,10,0,2023-11-13
5378,36,sparrow,7,0,2023-03-12
5379,51,woodpecker,7,1,2023-06-25
5380,25,sparrow,7,0,2023-05-28
5381,62,hummingbird,8,1,2023-01-06
5382,96,hummingbird,10,0,2023-07-26
5383,63,hummingbird,10,0,2023-04-24
5384,62,hummingbird,7,0,2023-11-12
5385,94,sparrow,10,1,2023-06-18
5386,105,hummingbird,7,1,2023-11-06
5387,26,hummingbird,10,1,2023-05-07
5388,83,woodpecker,8,1,2023-12-01
5389,102,hummingbird,10,0,2023-11-03
5390,54,sparrow,8,0,2023-08-13
5391,56,sparrow,10,1,2023-05-14
5392,48,spaarow,7,0,2023-05-28
5393,64,hummingbird,10,0,2023-05-17
5394,81,woodpecker,10,1,2023-10-27
5395,77,wodopecker,10,0,2023-09-17
5396,104,spaarow,7,1,2023-01-25
5397,35,woodpecker,10,1,2023-04-24
5398,85,woodpecker,7,1,2023-02-12
5399,77,woodpecker,7,0,2023-04-18
5400,68,woodpecker,8,1,2023-12-17
5401,63,sparrow,8,1,2023-09-06
5402,71,hummingbird,8,1,2023-05-11
5403,37,sparrow,10,1,2023-12-05
5404,78,woodpecker,7,1,2023-08-20
5405,46,sparrow,8,0,2023-12-02
5406,78,sparrow,10,1,2023-11-23
5407,89,hummingbird,10,1,2023-06-02
5408,38,sparrow,8,0,2023-05-22
5409,90,wodopecker,8,0,2023-11-02
5410,90,woodpecker,10,1,2023-05-08
5411,27,wodopecker,10,0,2023-04-07
5412,78,sparrow,7,0,2023-04-25
5413,68,sparrow,8,0,2023-06-07
5414,47,hummingbird,10,1,2023-09-09
5415,71,sparrow,10,1,2023-10-11
5416,49,hummingbird,10,1,2023-12-04
5417,29,hummingbird,8,0,2023-07-24
5418,64,sparrow,7,0,2023-04-26
5419,31,woodpecker,8,0,2023-03-26
5420,90,woodpecker,8,0,2023-02-03
5421,32,sparrow,8,1,2023-02-23
5422,88,woodpecker,8,1,2023-10-15
5423,93,hummingbird,7,1,2023-09-15
5424,74,sparrow,7,0,2023-12-26
5425,72,huminggbird,7,1,2023-02-18
5426,43,hummingbird,10,0,2023-01-20
5427,57,hummingbird,8,1,2023-04-08
5428,28,sparrow,7,1,2023-10-03
5429,63,sparrow,10,1,2023-11-22
5430,104,woodpecker,10,1,2023-04-16
5431,34,hummingbird,8,1,2023-04-05
5432,42,woodpecker,10,1,2023-07-21
5433,100,woodpecker,10,1,2023-06-08
5434,78,hummingbird,7,0,2023-01-14
5435,90,woodpecker,8,1,2023-01-24
5436,44,hummingbird,10,1,2023-02-03
5437,20,huminggbird,8,0,2023-10-25
5438,36,woodpecker,10,1,2023-09-16
5439,99,hummingbird,10,1,2023-06-13
5440,33,hummingbird,7,1,2023-02-15
5441,72,hummingbird,7,1,2023-09-28
5442,52,hummingbird,10,0,2023-07-25
5443,46,hummingbird,10,0,2023-09-24
5444,19,sparrow,10,0,2023-09-01
5445,38,woodpecker,7,1,2023-01-06
5446,61,sparrow,8,0,2023-04-27
5447,29,hummingbird,10,1,2023-01-26
5448,52,woodpecker,7,1,2023-01-19
5449,91,woodpecker,8,0,2023-02-11
5450,87,spaarow,8,1,2023-07-04
5451,47,sparrow,8,1,2023-09-05
5452,74,huminggbird,7,0,2023-10-17
5453,48,hummingbird,8,1,2023-01-08
5454,58,sparrow,7,0,2023-12-13
5455,78,sparrow,8,1,2023-06-16
5456,76,sparrow,7,1,2023-11-23
5457,64,hummingbird,7,0,2023-08-09
5458,23,hummingbird,7,1,2023-12-10
5459,51,woodpecker,7,0,2023-10-04
5460,40,hummingbird,10,0,2023-12-14
5461,69,huminggbird,8,0,2023-01-20
5462,75,hummingbird,7,0,2023-11-07
5463,50,hummingbird,10,1,2023-07-12
5464,45,sparrow,10,1,2023-10-26
5465,20,hummingbird,10,1,2023-06-05
5466,38,hummingbird,10,0,2023-01-03
5467,60,woodpecker,8,0,2023-05-20
5468,69,hummingbird,7,0,2023-02-26
5469,77,woodpecker,7,0,2023-02-28
5470,25,hummingbird,7,0,2023-09-21
5471,64,woodpecker,7,1,2023-10-10
5472,20,hummingbird,7,1,2023-02-18
5473,71,hummingbird,10,1,2023-05-08
5474,64,woodpecker,10,1,2023-04-13
5475,47,hummingbird,10,1,2023-09-16
5476,23,woodpecker,8,0,2023-06-27
5477,90,hummingbird,10,0,2023-01-19
5478,97,sparrow,10,0,2023-03-25
5479,100,sparrow,10,0,2023-07-07
5480,26,hummingbird,10,0,2023-03-27
5481,46,hummingbird,10,0,2023-12-06
5482,40,sparrow,7,0,2023-04-20
5483,25,woodpecker,8,1,2023-10-17
5484,65,hummingbird,8,0,2023-03-03
5485,42,hummingbird,10,1,2023-04-15
5486,21,woodpecker,8,1,2023-05-11
5487,100,hummingbird,10,1,2023-06-14
5488,86,woodpecker,10,1,2023-02-03
5489,71,woodpecker,7,0,2023-05-02
5490,28,hummingbird,7,0,2023-12-24
5491,55,hummingbird,10,1,2023-12-10
5492,24,sparrow,7,0,2023-03-17
5493,32,woodpecker,8,0,2023-09-14
5494,71,hummingbird,10,1,2023-12-02
5495,91,woodpecker,7,1,2023-06-21
5496,35,sparrow,8,1,2023-01-25
5497,36,woodpecker,10,1,2023-06-08
5498,32,hummingbird,10,1,2023-08-13
5499,91,wodopecker,8,1,2023-07-14
5500,95,hummingbird,8,1,2023-12-02
5501,39,hummingbird,8,1,2023-09-23
5502,46,hummingbird,10,1,2023-02-04
5503,22,sparrow,10,0,2023-12-05
5504,59,hummingbird,7,1,2023-07-25
5505,78,hummingbird,8,1,2023-01-02
5506,52,sparrow,10,1,2023-04-28
5507,53,hummingbird,7,0,2023-01-17
5508,102,sparrow,7,0,2023-04-12
5509,65,woodpecker,7,1,2023-07-13
5510,76,wodopecker,8,0,2023-10-03
5511,95,sparrow,8,0,2023-01-13
5512,66,sparrow,10,1,2023-03-22
5513,44,woodpecker,8,1,2023-08-03
5514,93,sparrow,10,0,2023-06-24
5515,31,hummingbird,7,1,2023-04-04
5516,89,sparrow,7,0,2023-03-25
5517,31,hummingbird,10,1,2023-04-09
5518,59,sparrow,10,0,2023-06-12
5519,20,woodpecker,8,1,2023-01-27
5520,52,woodpecker,7,0,2023-07-17
5521,91,woodpecker,10,0,2023-09-06
5522,87,sparrow,8,0,2023-07-19
5523,68,sparrow,7,0,2023-02-16
5524,36,woodpecker,7,1,2023-11-28
5525,41,hummingbird,10,0,2023-08-14
5526,23,huminggbird,7,1,2023-09-21
